,cpufreq,uncore_min,uncore_max,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
505,3700000,24,24,125m,80k,400,170ms,5,0.9999999999999999,42m,38k,58m,86k,13g,18g,120s,7s,2,false,0.5,false,true,0.6
506,1900000,10,10,34m,77k,100,550ms,4,0.8999999999999999,14m,28k,30m,90k,11g,16g,60s,2s,1,true,0.5,false,false,0.7999999999999999
507,2800000,24,24,93m,84k,310,710ms,1,0.9999999999999999,38m,122k,124m,104k,8g,15g,180s,8s,2,true,0.5,false,false,0.8999999999999999
508,3700000,24,24,105m,108k,330,960ms,4,0.9999999999999999,10m,99k,116m,106k,11g,17g,120s,1s,5,true,0.8999999999999999,true,true,0.8999999999999999
509,1000000,10,10,104m,110k,920,210ms,3,0.5,26m,107k,34m,86k,12g,14g,280s,10s,3,true,0.6,true,true,0.7999999999999999
510,2800000,10,10,77m,97k,640,920ms,5,0.9999999999999999,54m,60k,78m,26k,8g,13g,200s,1s,1,true,0.9999999999999999,true,true,0.9999999999999999
511,1000000,20,20,96m,65k,250,150ms,1,0.6,36m,96k,106m,112k,14g,16g,20s,3s,7,true,0.5,true,true,0.5
512,1900000,15,15,64m,27k,920,710ms,4,0.9999999999999999,8m,117k,82m,98k,14g,12g,240s,2s,1,false,0.7,false,false,0.9999999999999999
513,2800000,15,15,41m,80k,580,670ms,2,0.7,50m,65k,34m,72k,13g,8g,380s,10s,3,false,0.7999999999999999,true,false,0.7
514,1900000,24,24,31m,36k,900,670ms,5,0.7999999999999999,26m,77k,110m,70k,12g,10g,180s,3s,1,true,0.9999999999999999,false,true,0.6
515,3700000,24,24,127m,30k,380,660ms,2,0.8999999999999999,40m,93k,38m,70k,11g,11g,420s,4s,3,false,0.5,false,false,0.5
516,2800000,24,24,51m,59k,920,740ms,2,0.7999999999999999,16m,58k,94m,46k,10g,16g,80s,3s,1,true,0.8999999999999999,true,false,0.8999999999999999
517,3700000,24,24,117m,124k,460,260ms,1,0.7999999999999999,32m,126k,74m,108k,8g,10g,40s,9s,8,true,0.7,true,true,0.9999999999999999
518,1900000,20,20,48m,45k,370,900ms,1,0.9999999999999999,28m,103k,116m,54k,8g,17g,360s,2s,6,false,0.9999999999999999,true,false,0.7
519,2800000,15,15,74m,30k,710,620ms,2,0.7,14m,81k,122m,86k,8g,11g,60s,2s,2,true,0.9999999999999999,true,true,0.6
520,1000000,15,15,54m,125k,890,450ms,5,0.7999999999999999,4m,79k,42m,56k,8g,17g,340s,8s,8,false,0.7,true,false,0.8999999999999999
521,1000000,10,10,112m,37k,880,360ms,1,0.8999999999999999,4m,54k,56m,118k,9g,17g,360s,9s,1,true,0.7999999999999999,true,false,0.7
522,3700000,24,24,60m,84k,770,550ms,5,0.5,38m,62k,124m,68k,8g,12g,240s,2s,4,false,0.8999999999999999,true,true,0.7
523,3700000,20,20,98m,95k,720,280ms,4,0.5,62m,77k,68m,124k,11g,15g,260s,9s,3,false,0.6,true,false,0.6
524,2800000,10,10,75m,118k,290,460ms,3,0.7,42m,48k,90m,96k,9g,8g,420s,2s,4,true,0.6,true,true,0.7
525,1900000,10,10,64m,54k,810,890ms,4,0.6,24m,116k,60m,26k,12g,8g,160s,2s,5,true,0.9999999999999999,false,false,0.7999999999999999
526,1000000,20,20,95m,63k,390,660ms,2,0.7999999999999999,24m,76k,126m,50k,9g,17g,440s,9s,5,false,0.5,false,false,0.9999999999999999
527,1000000,10,10,90m,90k,390,180ms,3,0.6,18m,126k,120m,52k,11g,10g,40s,1s,1,false,0.5,true,true,0.5
528,2800000,10,10,43m,77k,520,860ms,4,0.7999999999999999,42m,120k,34m,78k,13g,8g,400s,7s,3,true,0.7,true,false,0.6
529,3700000,15,15,71m,112k,490,500ms,4,0.9999999999999999,32m,106k,92m,122k,9g,15g,100s,6s,2,true,0.5,false,true,0.7
530,3700000,15,15,92m,44k,290,160ms,2,0.7,32m,25k,98m,124k,13g,10g,120s,1s,5,true,0.7999999999999999,true,false,0.9999999999999999
531,1000000,24,24,126m,85k,700,610ms,3,0.7,48m,128k,120m,30k,10g,14g,440s,7s,4,true,0.9999999999999999,false,true,0.9999999999999999
532,2800000,24,24,108m,57k,850,970ms,2,0.9999999999999999,30m,97k,100m,82k,12g,18g,300s,9s,2,true,0.6,true,true,0.5
533,1000000,15,15,62m,76k,410,110ms,1,0.5,8m,68k,72m,82k,14g,18g,300s,6s,3,true,0.7,false,false,0.7
534,3700000,15,15,120m,24k,250,190ms,4,0.7999999999999999,34m,53k,68m,46k,12g,15g,180s,1s,7,false,0.6,false,true,0.6
535,2800000,10,10,87m,66k,680,580ms,5,0.7,28m,55k,120m,128k,14g,8g,40s,4s,8,true,0.8999999999999999,false,true,0.9999999999999999
536,1000000,20,20,87m,37k,750,180ms,2,0.7999999999999999,50m,97k,110m,110k,10g,14g,200s,9s,7,true,0.5,false,true,0.7
537,3700000,24,24,28m,122k,980,380ms,2,0.9999999999999999,48m,80k,34m,64k,12g,8g,220s,4s,2,true,0.6,true,false,0.6
538,2800000,10,10,123m,119k,660,970ms,3,0.6,32m,89k,46m,116k,14g,10g,480s,9s,5,false,0.6,true,false,0.8999999999999999
539,3700000,10,10,25m,124k,980,180ms,5,0.7,54m,25k,54m,102k,10g,14g,440s,1s,3,false,0.9999999999999999,true,false,0.8999999999999999
540,2800000,20,20,121m,87k,890,490ms,2,0.6,48m,54k,102m,74k,10g,17g,120s,4s,6,true,0.9999999999999999,false,true,0.5
541,1000000,20,20,29m,94k,630,870ms,5,0.8999999999999999,8m,99k,112m,102k,14g,14g,160s,10s,4,false,0.7,false,true,0.6
542,2800000,24,24,106m,60k,630,190ms,4,0.6,64m,59k,74m,34k,14g,9g,400s,6s,7,true,0.7,false,true,0.7
543,1900000,20,20,107m,29k,260,720ms,4,0.9999999999999999,60m,69k,34m,102k,11g,10g,480s,7s,3,true,0.9999999999999999,false,false,0.8999999999999999
544,2800000,10,10,46m,84k,150,900ms,2,0.6,28m,125k,86m,62k,9g,17g,60s,4s,2,true,0.7999999999999999,true,false,0.7999999999999999
545,1000000,24,24,59m,66k,160,330ms,2,0.9999999999999999,60m,55k,64m,62k,9g,13g,120s,9s,4,true,0.8999999999999999,false,true,0.7999999999999999
546,1900000,20,20,69m,120k,520,140ms,2,0.8999999999999999,52m,38k,24m,28k,8g,14g,240s,9s,1,false,0.6,false,true,0.5
547,3700000,24,24,118m,112k,460,350ms,5,0.5,62m,38k,80m,32k,14g,15g,140s,10s,2,true,0.7,true,false,0.6
548,2800000,15,15,54m,24k,810,800ms,4,0.7999999999999999,8m,100k,56m,54k,10g,9g,380s,7s,4,false,0.6,false,false,0.9999999999999999
549,1900000,15,15,47m,55k,750,670ms,1,0.9999999999999999,54m,42k,106m,124k,14g,15g,320s,8s,5,false,0.5,true,false,0.8999999999999999
550,3700000,10,10,36m,25k,700,950ms,1,0.5,8m,86k,56m,30k,13g,15g,260s,5s,6,true,0.7999999999999999,false,false,0.8999999999999999
551,2800000,15,15,98m,123k,180,780ms,2,0.7999999999999999,46m,39k,56m,38k,9g,13g,380s,5s,4,true,0.8999999999999999,false,true,0.5
552,1900000,15,15,48m,56k,590,410ms,4,0.8999999999999999,14m,125k,40m,46k,11g,8g,340s,3s,4,true,0.6,false,true,0.7999999999999999
553,1900000,24,24,77m,123k,780,110ms,5,0.9999999999999999,42m,93k,106m,60k,12g,18g,20s,7s,6,false,0.5,false,true,0.9999999999999999
554,1000000,20,20,99m,65k,890,420ms,3,0.9999999999999999,34m,44k,72m,94k,11g,15g,400s,5s,3,true,0.6,true,false,0.7
555,3700000,24,24,121m,115k,460,240ms,3,0.6,34m,42k,32m,32k,8g,16g,300s,3s,6,false,0.6,true,true,0.9999999999999999
556,1000000,15,15,56m,104k,640,840ms,3,0.8999999999999999,48m,91k,110m,106k,10g,17g,400s,2s,3,false,0.5,false,false,0.6
557,1900000,15,15,69m,115k,600,380ms,3,0.8999999999999999,48m,39k,40m,68k,10g,17g,60s,4s,5,false,0.6,true,false,0.7999999999999999
558,1000000,20,20,90m,43k,890,550ms,1,0.7999999999999999,24m,39k,30m,40k,11g,9g,420s,8s,7,true,0.8999999999999999,false,false,0.7999999999999999
559,1000000,15,15,123m,37k,480,380ms,2,0.5,44m,85k,126m,102k,12g,16g,140s,9s,8,false,0.9999999999999999,true,false,0.7
560,3700000,10,10,25m,49k,460,500ms,1,0.6,32m,56k,80m,72k,12g,16g,480s,8s,4,false,0.8999999999999999,true,true,0.5
561,2800000,10,10,56m,92k,740,930ms,3,0.5,58m,126k,64m,116k,13g,12g,400s,9s,2,true,0.7999999999999999,true,false,0.7999999999999999
562,3700000,20,20,69m,75k,440,620ms,5,0.7999999999999999,40m,46k,94m,38k,11g,17g,40s,9s,3,false,0.9999999999999999,true,true,0.8999999999999999
563,1000000,15,15,126m,44k,430,590ms,1,0.5,16m,65k,106m,76k,11g,17g,100s,10s,2,true,0.9999999999999999,false,false,0.9999999999999999
564,2800000,20,20,35m,48k,320,170ms,4,0.9999999999999999,18m,119k,34m,42k,9g,15g,120s,8s,5,true,0.8999999999999999,false,false,0.8999999999999999
565,3700000,10,10,72m,25k,900,180ms,4,0.8999999999999999,54m,100k,74m,42k,11g,12g,360s,6s,7,false,0.7999999999999999,true,false,0.9999999999999999
566,1900000,15,15,27m,61k,150,500ms,2,0.8999999999999999,34m,75k,64m,86k,14g,14g,200s,2s,8,true,0.6,false,true,0.8999999999999999
567,3700000,20,20,74m,49k,190,820ms,3,0.5,48m,107k,110m,28k,10g,18g,460s,4s,2,true,0.5,true,false,0.8999999999999999
568,1000000,20,20,85m,60k,430,750ms,3,0.8999999999999999,26m,70k,104m,84k,13g,11g,420s,8s,5,true,0.9999999999999999,false,true,0.5
569,1000000,10,10,35m,57k,910,440ms,3,0.6,28m,67k,36m,48k,13g,8g,400s,4s,1,false,0.9999999999999999,true,false,0.9999999999999999
570,3700000,20,20,25m,99k,770,1000ms,5,0.8999999999999999,40m,64k,108m,36k,12g,17g,180s,3s,4,true,0.5,false,true,0.7999999999999999
571,2800000,10,10,87m,107k,100,570ms,4,0.7999999999999999,54m,89k,24m,58k,8g,9g,240s,7s,3,true,0.5,false,false,0.5
572,1000000,10,10,88m,33k,530,170ms,5,0.5,64m,88k,114m,40k,12g,11g,140s,8s,5,false,0.9999999999999999,true,true,0.8999999999999999
573,3700000,10,10,125m,122k,320,440ms,2,0.7999999999999999,36m,58k,116m,58k,8g,10g,240s,7s,7,false,0.6,false,true,0.5
574,3700000,20,20,42m,70k,720,950ms,5,0.7999999999999999,50m,97k,28m,56k,14g,18g,320s,10s,5,true,0.9999999999999999,false,false,0.8999999999999999
575,1900000,24,24,122m,91k,970,150ms,4,0.7999999999999999,6m,34k,98m,34k,10g,8g,360s,4s,7,true,0.5,false,false,0.9999999999999999
576,2800000,20,20,24m,105k,960,100ms,4,0.7,44m,59k,68m,40k,12g,18g,120s,5s,4,true,0.9999999999999999,false,false,0.8999999999999999
577,3700000,20,20,41m,94k,950,510ms,3,0.6,42m,45k,24m,64k,14g,10g,100s,9s,8,false,0.5,false,true,0.9999999999999999
578,1900000,10,10,109m,126k,580,530ms,3,0.7,30m,88k,112m,102k,10g,9g,480s,10s,8,true,0.7,true,true,0.7999999999999999
579,2800000,10,10,44m,102k,900,680ms,2,0.5,20m,85k,66m,34k,8g,11g,320s,9s,6,false,0.6,true,true,0.7999999999999999
580,1000000,15,15,44m,92k,100,920ms,1,0.5,16m,103k,44m,96k,8g,9g,420s,7s,8,true,0.5,true,false,0.9999999999999999
581,1000000,10,10,69m,37k,510,810ms,1,0.8999999999999999,42m,36k,62m,116k,10g,13g,240s,3s,6,false,0.7999999999999999,true,true,0.9999999999999999
582,3700000,20,20,71m,122k,820,660ms,3,0.6,48m,52k,126m,58k,11g,11g,480s,5s,8,false,0.5,true,true,0.7
583,1000000,15,15,88m,73k,880,910ms,2,0.8999999999999999,12m,28k,128m,96k,14g,10g,380s,10s,8,false,0.5,false,false,0.5
584,1000000,20,20,37m,26k,780,890ms,5,0.7999999999999999,8m,102k,118m,46k,8g,15g,240s,10s,7,false,0.9999999999999999,false,true,0.7999999999999999
585,1900000,20,20,76m,84k,160,460ms,1,0.9999999999999999,8m,82k,96m,44k,11g,11g,440s,10s,8,true,0.5,false,true,0.6
586,3700000,24,24,31m,98k,120,470ms,4,0.8999999999999999,42m,102k,26m,40k,10g,13g,480s,7s,1,true,0.7999999999999999,true,true,0.8999999999999999
587,3700000,10,10,60m,59k,260,840ms,4,0.9999999999999999,36m,56k,58m,114k,14g,9g,480s,10s,3,false,0.9999999999999999,true,false,0.6
588,3700000,24,24,36m,121k,990,880ms,3,0.5,54m,27k,124m,122k,10g,12g,200s,5s,4,false,0.7999999999999999,true,true,0.7999999999999999
589,1900000,15,15,74m,108k,200,810ms,2,0.7999999999999999,14m,72k,52m,44k,9g,11g,320s,4s,6,false,0.8999999999999999,false,true,0.8999999999999999
590,1000000,24,24,88m,87k,850,210ms,3,0.7,48m,81k,66m,28k,9g,16g,100s,9s,2,true,0.7999999999999999,false,true,0.8999999999999999
591,1900000,10,10,93m,36k,710,730ms,2,0.5,10m,74k,34m,56k,10g,11g,200s,3s,3,true,0.6,false,true,0.9999999999999999
592,3700000,15,15,33m,90k,940,130ms,3,0.7,42m,50k,40m,66k,11g,14g,20s,9s,8,true,0.8999999999999999,true,false,0.7
593,1000000,15,15,36m,34k,580,770ms,5,0.8999999999999999,18m,100k,46m,46k,14g,9g,240s,9s,4,false,0.9999999999999999,true,false,0.5
594,1900000,10,10,43m,77k,990,410ms,5,0.7999999999999999,26m,118k,48m,58k,11g,16g,220s,5s,2,false,0.7,true,false,0.7999999999999999
595,3700000,20,20,85m,44k,250,760ms,3,0.7999999999999999,38m,55k,54m,58k,13g,13g,120s,1s,8,false,0.5,true,false,0.5
596,1000000,24,24,74m,67k,360,690ms,5,0.9999999999999999,36m,83k,24m,52k,12g,11g,180s,4s,2,false,0.5,true,false,0.7
597,2800000,10,10,44m,66k,830,190ms,1,0.6,62m,112k,72m,50k,10g,11g,400s,5s,6,false,0.7999999999999999,true,true,0.7
598,1000000,20,20,70m,71k,100,520ms,4,0.6,40m,127k,68m,114k,11g,16g,120s,1s,6,true,0.8999999999999999,false,false,0.8999999999999999
599,1000000,10,10,36m,126k,680,350ms,5,0.9999999999999999,20m,124k,38m,96k,9g,8g,400s,2s,2,true,0.8999999999999999,false,false,0.7
600,1900000,20,20,54m,42k,810,960ms,3,0.5,44m,63k,74m,42k,9g,13g,80s,1s,8,true,0.7,true,false,0.6
601,1900000,15,15,93m,89k,920,960ms,4,0.7999999999999999,40m,57k,52m,42k,14g,10g,120s,9s,3,true,0.8999999999999999,false,true,0.7999999999999999
602,1900000,15,15,45m,27k,330,460ms,5,0.7,36m,107k,126m,116k,14g,13g,300s,9s,3,false,0.5,false,true,0.7
603,1000000,15,15,102m,105k,1000,890ms,1,0.7,32m,98k,24m,98k,9g,14g,80s,3s,6,true,0.8999999999999999,true,true,0.6
604,1900000,10,10,108m,46k,760,690ms,3,0.9999999999999999,46m,52k,66m,122k,14g,18g,460s,2s,6,true,0.6,false,true,0.7999999999999999
605,3700000,24,24,96m,39k,520,940ms,2,0.7,30m,46k,68m,88k,13g,8g,220s,4s,8,false,0.7999999999999999,true,false,0.9999999999999999
606,3700000,10,10,109m,39k,630,280ms,5,0.7999999999999999,32m,98k,36m,102k,8g,14g,360s,6s,2,true,0.9999999999999999,false,true,0.8999999999999999
607,1900000,15,15,61m,123k,870,880ms,5,0.5,44m,47k,30m,118k,11g,11g,160s,7s,7,true,0.7999999999999999,false,true,0.9999999999999999
608,2800000,10,10,114m,70k,120,990ms,1,0.6,20m,36k,38m,80k,12g,12g,20s,1s,8,false,0.7,true,false,0.7999999999999999
609,2800000,15,15,58m,78k,750,710ms,2,0.6,54m,116k,52m,54k,11g,9g,380s,4s,7,false,0.9999999999999999,false,false,0.8999999999999999
610,3700000,24,24,26m,26k,390,230ms,1,0.5,18m,48k,44m,106k,13g,16g,440s,9s,7,true,0.9999999999999999,true,false,0.8999999999999999
611,2800000,10,10,68m,113k,1000,260ms,3,0.8999999999999999,26m,109k,32m,114k,13g,18g,380s,4s,6,false,0.7,false,true,0.7999999999999999
612,1900000,24,24,115m,120k,580,980ms,5,0.6,22m,52k,124m,106k,10g,15g,460s,3s,8,true,0.7,true,false,0.9999999999999999
613,1900000,20,20,76m,63k,170,420ms,5,0.6,14m,123k,30m,62k,10g,15g,400s,5s,6,true,0.9999999999999999,true,false,0.9999999999999999
614,2800000,10,10,70m,84k,690,410ms,5,0.8999999999999999,44m,95k,82m,24k,13g,8g,100s,10s,2,true,0.7999999999999999,true,true,0.7999999999999999
615,2800000,20,20,47m,123k,550,140ms,1,0.6,32m,57k,76m,102k,9g,18g,180s,1s,2,false,0.9999999999999999,false,false,0.5
616,1000000,15,15,45m,60k,580,840ms,3,0.8999999999999999,44m,110k,126m,98k,13g,9g,80s,3s,8,false,0.6,true,false,0.9999999999999999
617,2800000,15,15,42m,58k,380,390ms,5,0.5,54m,96k,28m,88k,8g,17g,380s,8s,4,true,0.7999999999999999,false,false,0.8999999999999999
618,1900000,15,15,107m,66k,510,790ms,5,0.6,46m,66k,112m,116k,13g,17g,60s,1s,8,false,0.9999999999999999,true,false,0.6
619,1900000,10,10,57m,65k,500,150ms,4,0.7999999999999999,42m,115k,100m,96k,8g,9g,500s,9s,6,true,0.6,false,true,0.5
620,1900000,15,15,57m,61k,700,970ms,5,0.7999999999999999,28m,56k,68m,116k,8g,14g,240s,3s,1,true,0.7999999999999999,false,false,0.6
621,1900000,15,15,28m,62k,930,960ms,1,0.8999999999999999,20m,88k,64m,120k,13g,12g,240s,4s,8,true,0.5,true,true,0.9999999999999999
622,2800000,24,24,83m,61k,760,700ms,4,0.6,20m,89k,106m,92k,9g,8g,400s,2s,6,true,0.8999999999999999,true,false,0.7999999999999999
623,1000000,24,24,104m,128k,750,120ms,2,0.8999999999999999,20m,45k,38m,64k,9g,9g,400s,5s,2,true,0.7999999999999999,true,true,0.5
624,1000000,20,20,63m,65k,190,270ms,3,0.7999999999999999,10m,46k,44m,86k,12g,16g,20s,8s,1,true,0.6,true,true,0.8999999999999999
625,2800000,24,24,75m,114k,260,290ms,1,0.9999999999999999,42m,87k,116m,48k,11g,13g,260s,4s,7,false,0.7999999999999999,false,true,0.7
626,3700000,10,10,93m,117k,690,220ms,2,0.6,6m,31k,60m,88k,9g,15g,400s,8s,1,true,0.5,false,false,0.6
627,3700000,10,10,49m,60k,620,790ms,5,0.9999999999999999,8m,36k,74m,30k,10g,14g,480s,9s,3,true,0.7,false,true,0.7
628,1000000,24,24,46m,80k,360,410ms,4,0.5,26m,46k,64m,48k,12g,9g,260s,3s,3,true,0.7999999999999999,true,false,0.6
629,1000000,24,24,42m,100k,210,790ms,1,0.6,12m,118k,114m,74k,11g,12g,100s,8s,7,false,0.7999999999999999,true,true,0.7999999999999999
630,1900000,15,15,63m,45k,860,510ms,3,0.7,52m,76k,110m,44k,11g,11g,160s,10s,4,false,0.6,true,true,0.7999999999999999
631,1000000,20,20,48m,93k,650,790ms,1,0.7,38m,26k,46m,106k,8g,18g,100s,9s,7,false,0.9999999999999999,false,true,0.5
632,1000000,10,10,69m,97k,800,590ms,2,0.7,58m,24k,42m,102k,12g,9g,160s,7s,6,false,0.6,true,false,0.9999999999999999
633,1000000,15,15,115m,88k,760,390ms,2,0.9999999999999999,16m,36k,32m,82k,8g,18g,40s,1s,5,false,0.8999999999999999,true,true,0.9999999999999999
634,1000000,10,10,48m,56k,510,910ms,3,0.9999999999999999,60m,55k,84m,46k,11g,16g,280s,1s,8,false,0.8999999999999999,true,false,0.5
635,1900000,10,10,126m,110k,840,860ms,5,0.9999999999999999,24m,70k,56m,68k,11g,16g,180s,4s,6,true,0.7999999999999999,true,false,0.8999999999999999
636,2800000,15,15,110m,108k,610,280ms,5,0.5,20m,35k,78m,60k,9g,16g,480s,7s,7,false,0.8999999999999999,true,false,0.5
637,3700000,10,10,128m,72k,170,330ms,4,0.5,62m,79k,96m,58k,9g,15g,100s,8s,8,true,0.7,false,true,0.5
638,1000000,20,20,81m,55k,330,510ms,1,0.6,50m,65k,84m,62k,14g,12g,60s,9s,6,false,0.5,false,true,0.6
639,3700000,24,24,118m,29k,460,140ms,1,0.6,62m,62k,50m,124k,11g,14g,80s,8s,6,false,0.8999999999999999,false,true,0.8999999999999999
640,3700000,20,20,83m,34k,860,390ms,2,0.6,12m,48k,70m,68k,9g,9g,20s,4s,8,false,0.7999999999999999,false,false,0.8999999999999999
641,2800000,10,10,37m,96k,730,890ms,2,0.5,40m,59k,74m,112k,11g,14g,220s,1s,7,true,0.7,false,true,0.9999999999999999
642,1900000,24,24,69m,110k,820,450ms,3,0.8999999999999999,40m,75k,36m,58k,8g,12g,60s,1s,5,true,0.8999999999999999,true,true,0.6
643,3700000,24,24,98m,98k,530,820ms,2,0.5,60m,46k,48m,68k,11g,10g,480s,4s,7,true,0.5,false,true,0.8999999999999999
644,1900000,24,24,113m,55k,310,140ms,3,0.8999999999999999,50m,68k,88m,34k,8g,8g,180s,9s,2,true,0.9999999999999999,true,true,0.9999999999999999
645,1900000,20,20,108m,69k,790,620ms,3,0.9999999999999999,22m,33k,82m,40k,9g,10g,180s,4s,2,true,0.5,true,true,0.7999999999999999
646,2800000,15,15,45m,114k,900,800ms,3,0.5,32m,101k,120m,38k,14g,13g,260s,3s,3,true,0.6,true,true,0.7999999999999999
647,2800000,15,15,70m,120k,310,340ms,4,0.7,58m,66k,102m,48k,10g,8g,200s,9s,6,false,0.9999999999999999,false,true,0.5
648,2800000,10,10,74m,35k,560,740ms,1,0.9999999999999999,56m,77k,58m,122k,14g,12g,60s,9s,4,false,0.5,false,false,0.7
649,2800000,10,10,102m,98k,390,470ms,2,0.5,40m,101k,88m,80k,8g,18g,500s,3s,2,true,0.7999999999999999,false,true,0.7999999999999999
650,1000000,10,10,114m,89k,540,820ms,5,0.9999999999999999,44m,63k,54m,46k,14g,17g,40s,7s,4,false,0.5,false,true,0.5
651,2800000,15,15,28m,40k,970,550ms,4,0.6,6m,61k,98m,114k,13g,13g,80s,4s,4,false,0.9999999999999999,false,true,0.7999999999999999
652,1000000,10,10,95m,83k,450,960ms,4,0.9999999999999999,62m,128k,122m,74k,13g,10g,280s,8s,4,false,0.8999999999999999,false,true,0.8999999999999999
653,2800000,15,15,55m,72k,490,710ms,5,0.6,60m,77k,100m,68k,13g,17g,40s,4s,6,true,0.5,true,true,0.5
654,1000000,24,24,126m,122k,790,200ms,1,0.5,34m,55k,78m,100k,14g,13g,340s,4s,7,true,0.7,false,false,0.8999999999999999
655,1000000,20,20,51m,57k,830,260ms,3,0.8999999999999999,36m,89k,64m,84k,13g,8g,460s,9s,3,true,0.9999999999999999,true,true,0.7999999999999999
656,1000000,24,24,30m,83k,290,100ms,4,0.7,40m,69k,86m,120k,8g,8g,460s,6s,6,false,0.7999999999999999,true,false,0.6
657,3700000,15,15,70m,122k,950,170ms,1,0.5,48m,116k,66m,112k,10g,17g,120s,8s,5,true,0.7,false,false,0.6
658,1900000,24,24,96m,74k,880,960ms,4,0.7999999999999999,40m,43k,60m,30k,9g,12g,320s,9s,4,true,0.9999999999999999,false,true,0.8999999999999999
659,1000000,15,15,47m,71k,370,690ms,3,0.8999999999999999,42m,117k,24m,64k,12g,11g,320s,7s,2,false,0.9999999999999999,true,true,0.7999999999999999
660,2800000,15,15,39m,56k,430,870ms,5,0.8999999999999999,44m,92k,32m,38k,8g,16g,40s,10s,8,false,0.6,false,false,0.5
661,1900000,24,24,84m,81k,870,550ms,4,0.5,34m,110k,34m,48k,11g,15g,140s,1s,2,true,0.5,true,true,0.9999999999999999
662,1000000,20,20,76m,84k,420,670ms,1,0.7999999999999999,58m,68k,40m,36k,10g,18g,300s,9s,8,true,0.9999999999999999,true,true,0.6
663,2800000,15,15,59m,62k,900,930ms,2,0.9999999999999999,6m,25k,124m,120k,11g,14g,240s,9s,8,true,0.5,false,true,0.8999999999999999
664,1900000,15,15,105m,27k,300,660ms,5,0.6,20m,62k,24m,126k,12g,18g,100s,3s,5,true,0.7,true,false,0.7999999999999999
665,1900000,10,10,100m,125k,990,360ms,4,0.6,28m,48k,24m,118k,14g,17g,200s,2s,7,false,0.8999999999999999,true,true,0.8999999999999999
666,1000000,15,15,113m,43k,530,530ms,2,0.8999999999999999,4m,33k,120m,90k,8g,11g,420s,6s,3,false,0.6,true,true,0.7999999999999999
667,1000000,15,15,25m,56k,610,640ms,1,0.7999999999999999,8m,106k,96m,120k,12g,18g,240s,10s,4,false,0.6,false,true,0.6
668,1000000,15,15,55m,58k,810,320ms,1,0.7,28m,105k,26m,40k,13g,18g,500s,9s,2,true,0.8999999999999999,false,false,0.7999999999999999
669,1900000,10,10,48m,128k,260,890ms,5,0.7,4m,34k,114m,40k,13g,15g,20s,3s,8,true,0.9999999999999999,false,true,0.6
670,1900000,20,20,68m,123k,990,400ms,3,0.7,18m,85k,74m,32k,11g,9g,140s,6s,8,true,0.7,true,true,0.8999999999999999
671,3700000,10,10,69m,36k,880,510ms,5,0.7,8m,34k,66m,126k,10g,9g,320s,5s,6,true,0.8999999999999999,false,true,0.7999999999999999
672,2800000,24,24,101m,88k,340,220ms,1,0.7999999999999999,60m,44k,114m,40k,8g,15g,300s,3s,1,false,0.7,true,true,0.7
673,1000000,20,20,109m,118k,560,100ms,5,0.8999999999999999,48m,121k,48m,40k,10g,15g,140s,2s,8,true,0.9999999999999999,false,true,0.7999999999999999
674,1000000,24,24,111m,24k,480,890ms,3,0.9999999999999999,20m,102k,112m,114k,14g,14g,40s,7s,1,true,0.6,false,true,0.9999999999999999
675,1000000,24,24,104m,72k,460,890ms,5,0.8999999999999999,46m,100k,46m,102k,13g,14g,280s,2s,8,true,0.8999999999999999,true,true,0.7
676,3700000,10,10,97m,28k,430,810ms,2,0.6,64m,89k,68m,116k,14g,11g,20s,9s,3,true,0.9999999999999999,true,true,0.7999999999999999
677,3700000,10,10,64m,112k,860,420ms,1,0.9999999999999999,44m,26k,36m,28k,9g,15g,500s,10s,8,true,0.5,true,false,0.9999999999999999
678,1000000,10,10,85m,26k,170,990ms,5,0.6,10m,70k,68m,86k,8g,17g,400s,6s,5,false,0.8999999999999999,true,true,0.9999999999999999
679,1000000,10,10,51m,98k,870,590ms,1,0.7,58m,75k,116m,90k,10g,14g,200s,5s,5,false,0.7999999999999999,true,true,0.5
680,2800000,10,10,34m,31k,800,360ms,1,0.7999999999999999,6m,47k,60m,82k,14g,11g,60s,6s,6,true,0.5,true,true,0.8999999999999999
681,2800000,20,20,108m,79k,380,690ms,1,0.6,36m,98k,62m,62k,12g,18g,20s,9s,7,true,0.8999999999999999,false,true,0.5
682,1900000,15,15,120m,31k,350,980ms,3,0.8999999999999999,46m,55k,90m,120k,10g,12g,480s,1s,8,true,0.8999999999999999,false,true,0.5
683,3700000,15,15,45m,74k,690,160ms,3,0.5,34m,27k,30m,56k,12g,13g,80s,9s,6,true,0.9999999999999999,false,true,0.7999999999999999
684,1900000,20,20,128m,25k,720,670ms,3,0.6,34m,84k,60m,26k,11g,9g,380s,2s,3,true,0.9999999999999999,false,false,0.9999999999999999
